Attack Rate (per 1000),CFR (%),COD Gov Arabic,COD Gov English,COD Gov Pcode,Cases,Date,Deaths,Governorate
24.348000000000003,0.4,صنعاء,Sana'a,23.0,30455,2017-08-24,122,Sana'a
24.256,0.64,حجة,Hajjah,17.0,60025,2017-08-24,382,Hajjah
22.416,0.3,ذمار,Dhamar,20.0,47544,2017-08-24,142,Dhamar
22.081,0.16,البيضاء,Al Bayda,14.0,17006,2017-08-24,27,Al Bayda
19.582,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,64786,2017-08-24,64,Amanat Al Asimah
15.815,0.39,عدن,Aden,24.0,15130,2017-08-24,59,Aden
15.479000000000001,1.08,ريمة,Raymah,31.0,9810,2017-08-24,106,Raymah
12.833,0.64,إب,Ibb,11.0,39337,2017-08-24,253,Ibb
12.492,0.14,لحج,Lahj,25.0,13148,2017-08-24,19,Lahj
11.597999999999999,0.49,تعز,Taizz,15.0,35483,2017-08-24,175,Taizz
2.8169999999999997,0.2,صعدة,Sa'ada,22.0,2508,2017-08-24,5,Sa'ada
1.0,0.15,شبوة,Shabwah,21.0,647,2017-08-24,1,Shabwah
44.078,0.4,المحويت,Al Mahwit,27.0,33531,2017-08-23,133,Al Mahwit
42.99,0.24,الضالع,Al Dhale'e,30.0,32387,2017-08-23,78,Al Dhale'e
37.294000000000004,0.27,عمران,Amran,29.0,57054,2017-08-23,155,Amran
32.28,0.18,أبين,Abyan,12.0,19733,2017-08-23,35,Abyan
24.241,0.4,صنعاء,Sana'a,23.0,30321,2017-08-23,122,Sana'a
24.142,0.64,حجة,Hajjah,17.0,59744,2017-08-23,382,Hajjah
22.086,0.3,ذمار,Dhamar,20.0,46844,2017-08-23,142,Dhamar
21.784000000000002,0.16,البيضاء,Al Bayda,14.0,16777,2017-08-23,27,Al Bayda
19.397000000000002,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,64174,2017-08-23,64,Amanat Al Asimah
15.7,0.39,عدن,Aden,24.0,15020,2017-08-23,59,Aden
15.365,1.08,ريمة,Raymah,31.0,9738,2017-08-23,105,Raymah
12.683,0.65,إب,Ibb,11.0,38875,2017-08-23,253,Ibb
12.253,0.15,لحج,Lahj,25.0,12897,2017-08-23,19,Lahj
11.523,0.5,تعز,Taizz,15.0,35255,2017-08-23,175,Taizz
2.764,0.2,صعدة,Sa'ada,22.0,2461,2017-08-23,5,Sa'ada
1.0,0.15,شبوة,Shabwah,21.0,647,2017-08-23,1,Shabwah
31.956,0.18,أبين,Abyan,12.0,19535,2017-08-22,35,Abyan
15.58,0.4,عدن,Aden,24.0,14905,2017-08-22,59,Aden
21.493000000000002,0.16,البيضاء,Al Bayda,14.0,16553,2017-08-22,27,Al Bayda
42.571000000000005,0.24,الضالع,Al Dhale'e,30.0,32071,2017-08-22,78,Al Dhale'e
43.227,0.4,المحويت,Al Mahwit,27.0,32884,2017-08-22,132,Al Mahwit
19.296,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,63840,2017-08-22,64,Amanat Al Asimah
36.939,0.27,عمران,Amran,29.0,56510,2017-08-22,155,Amran
21.85,0.31,ذمار,Dhamar,20.0,46344,2017-08-22,142,Dhamar
23.816999999999997,0.65,حجة,Hajjah,17.0,58939,2017-08-22,381,Hajjah
12.592,0.66,إب,Ibb,11.0,38598,2017-08-22,253,Ibb
12.009,0.14,لحج,Lahj,25.0,12640,2017-08-22,18,Lahj
15.23,1.09,ريمة,Raymah,31.0,9652,2017-08-22,105,Raymah
2.65,0.21,صعدة,Sa'ada,22.0,2359,2017-08-22,5,Sa'ada
24.134,0.4,صنعاء,Sana'a,23.0,30187,2017-08-22,122,Sana'a
1.0,0.15,شبوة,Shabwah,21.0,647,2017-08-22,1,Shabwah
11.45,0.5,تعز,Taizz,15.0,35030,2017-08-22,175,Taizz
31.25,0.18,أبين,Abyan,12.0,19103,2017-08-21,34,Abyan
15.448,0.38,عدن,Aden,24.0,14779,2017-08-21,56,Aden
21.230999999999998,0.16,البيضاء,Al Bayda,14.0,16351,2017-08-21,26,Al Bayda
42.111000000000004,0.24,الضالع,Al Dhale'e,30.0,31725,2017-08-21,77,Al Dhale'e
43.226000000000006,0.4,المحويت,Al Mahwit,27.0,32883,2017-08-21,132,Al Mahwit
19.187,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,63480,2017-08-21,63,Amanat Al Asimah
36.603,0.28,عمران,Amran,29.0,55996,2017-08-21,154,Amran
21.548000000000002,0.31,ذمار,Dhamar,20.0,45704,2017-08-21,142,Dhamar
23.636,0.65,حجة,Hajjah,17.0,58490,2017-08-21,381,Hajjah
12.401,0.66,إب,Ibb,11.0,38012,2017-08-21,252,Ibb
11.543,0.14,لحج,Lahj,25.0,12150,2017-08-21,17,Lahj
15.118,1.1,ريمة,Raymah,31.0,9581,2017-08-21,105,Raymah
2.65,0.21,صعدة,Sa'ada,22.0,2359,2017-08-21,5,Sa'ada
24.053,0.41,صنعاء,Sana'a,23.0,30086,2017-08-21,122,Sana'a
0.9990000000000001,0.15,شبوة,Shabwah,21.0,646,2017-08-21,1,Shabwah
11.390999999999998,0.5,تعز,Taizz,15.0,34850,2017-08-21,175,Taizz
31.248,0.18,أبين,Abyan,12.0,19102,2017-08-20,34,Abyan
15.33,0.36,عدن,Aden,24.0,14666,2017-08-20,53,Aden
21.0,0.16,البيضاء,Al Bayda,14.0,16173,2017-08-20,26,Al Bayda
41.637,0.25,الضالع,Al Dhale'e,30.0,31368,2017-08-20,77,Al Dhale'e
42.951,0.4,المحويت,Al Mahwit,27.0,32674,2017-08-20,132,Al Mahwit
19.035,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,62977,2017-08-20,63,Amanat Al Asimah
36.260999999999996,0.28,عمران,Amran,29.0,55473,2017-08-20,154,Amran
21.233,0.32,ذمار,Dhamar,20.0,45035,2017-08-20,142,Dhamar
23.345,0.66,حجة,Hajjah,17.0,57770,2017-08-20,381,Hajjah
12.335999999999999,0.67,إب,Ibb,11.0,37813,2017-08-20,252,Ibb
11.105,0.15,لحج,Lahj,25.0,11689,2017-08-20,17,Lahj
14.977,1.11,ريمة,Raymah,31.0,9492,2017-08-20,105,Raymah
2.5980000000000003,0.22,صعدة,Sa'ada,22.0,2313,2017-08-20,5,Sa'ada
23.978,0.41,صنعاء,Sana'a,23.0,29992,2017-08-20,122,Sana'a
0.9540000000000001,0.16,شبوة,Shabwah,21.0,617,2017-08-20,1,Shabwah
11.350999999999999,0.5,تعز,Taizz,15.0,34728,2017-08-20,175,Taizz
30.86,0.18,أبين,Abyan,12.0,18865,2017-08-19,34,Abyan
15.214,0.36,عدن,Aden,24.0,14555,2017-08-19,53,Aden
20.789,0.16,البيضاء,Al Bayda,14.0,16011,2017-08-19,26,Al Bayda
41.199,0.25,الضالع,Al Dhale'e,30.0,31038,2017-08-19,77,Al Dhale'e
42.534,0.41,المحويت,Al Mahwit,27.0,32357,2017-08-19,132,Al Mahwit
18.908,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,62557,2017-08-19,62,Amanat Al Asimah
35.872,0.28,عمران,Amran,29.0,54878,2017-08-19,154,Amran
20.938000000000002,0.32,ذمار,Dhamar,20.0,44410,2017-08-19,141,Dhamar
23.188000000000002,0.66,حجة,Hajjah,17.0,57382,2017-08-19,381,Hajjah
12.237,0.67,إب,Ibb,11.0,37510,2017-08-19,252,Ibb
11.105,0.15,لحج,Lahj,25.0,11688,2017-08-19,17,Lahj
14.81,1.12,ريمة,Raymah,31.0,9386,2017-08-19,105,Raymah
2.4819999999999998,0.23,صعدة,Sa'ada,22.0,2210,2017-08-19,5,Sa'ada
23.879,0.41,صنعاء,Sana'a,23.0,29868,2017-08-19,122,Sana'a
0.953,0.16,شبوة,Shabwah,21.0,616,2017-08-19,1,Shabwah
11.315,0.51,تعز,Taizz,15.0,34616,2017-08-19,175,Taizz
30.482,0.18,أبين,Abyan,12.0,18634,2017-08-18,34,Abyan
15.135,0.36,عدن,Aden,24.0,14479,2017-08-18,52,Aden
20.557,0.16,البيضاء,Al Bayda,14.0,15832,2017-08-18,26,Al Bayda
40.861,0.25,الضالع,Al Dhale'e,30.0,30783,2017-08-18,77,Al Dhale'e
42.136,0.41,المحويت,Al Mahwit,27.0,32054,2017-08-18,132,Al Mahwit
18.851,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,62367,2017-08-18,62,Amanat Al Asimah
35.546,0.28,عمران,Amran,29.0,54380,2017-08-18,154,Amran
20.61,0.32,ذمار,Dhamar,20.0,43714,2017-08-18,141,Dhamar
22.893,0.67,حجة,Hajjah,17.0,56652,2017-08-18,381,Hajjah
12.184000000000001,0.67,إب,Ibb,11.0,37347,2017-08-18,252,Ibb
11.103,0.15,لحج,Lahj,25.0,11686,2017-08-18,17,Lahj
14.64,1.13,ريمة,Raymah,31.0,9278,2017-08-18,105,Raymah
2.4819999999999998,0.23,صعدة,Sa'ada,22.0,2210,2017-08-18,5,Sa'ada
23.744,0.41,صنعاء,Sana'a,23.0,29699,2017-08-18,122,Sana'a
0.9490000000000001,0.16,شبوة,Shabwah,21.0,614,2017-08-18,1,Shabwah
11.25,0.51,تعز,Taizz,15.0,34417,2017-08-18,175,Taizz
30.213,0.18,أبين,Abyan,12.0,18469,2017-08-17,34,Abyan
15.067,0.36,عدن,Aden,24.0,14414,2017-08-17,52,Aden
20.442999999999998,0.17,البيضاء,Al Bayda,14.0,15744,2017-08-17,26,Al Bayda
39.496,0.26,الضالع,Al Dhale'e,30.0,29755,2017-08-17,77,Al Dhale'e
41.722,0.41,المحويت,Al Mahwit,27.0,31739,2017-08-17,131,Al Mahwit
18.798,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,62193,2017-08-17,62,Amanat Al Asimah
35.259,0.29,عمران,Amran,29.0,53940,2017-08-17,154,Amran
20.357,0.32,ذمار,Dhamar,20.0,43177,2017-08-17,140,Dhamar
22.575,0.68,حجة,Hajjah,17.0,55866,2017-08-17,380,Hajjah
12.148,0.68,إب,Ibb,11.0,37237,2017-08-17,252,Ibb
10.885,0.15,لحج,Lahj,25.0,11457,2017-08-17,17,Lahj
14.517999999999999,1.13,ريمة,Raymah,31.0,9201,2017-08-17,104,Raymah
2.431,0.23,صعدة,Sa'ada,22.0,2164,2017-08-17,5,Sa'ada
23.735,0.41,صنعاء,Sana'a,23.0,29688,2017-08-17,122,Sana'a
0.903,0.17,شبوة,Shabwah,21.0,584,2017-08-17,1,Shabwah
11.184000000000001,0.51,تعز,Taizz,15.0,34215,2017-08-17,175,Taizz
29.866,0.19,أبين,Abyan,12.0,18257,2017-08-16,34,Abyan
14.979000000000001,0.36,عدن,Aden,24.0,14330,2017-08-16,52,Aden
20.313,0.17,البيضاء,Al Bayda,14.0,15644,2017-08-16,26,Al Bayda
39.496,0.26,الضالع,Al Dhale'e,30.0,29755,2017-08-16,77,Al Dhale'e
41.338,0.42,المحويت,Al Mahwit,27.0,31447,2017-08-16,131,Al Mahwit
18.671,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,61771,2017-08-16,62,Amanat Al Asimah
34.925,0.29,عمران,Amran,29.0,53430,2017-08-16,153,Amran
20.352999999999998,0.32,ذمار,Dhamar,20.0,43170,2017-08-16,140,Dhamar
22.278000000000002,0.69,حجة,Hajjah,17.0,55131,2017-08-16,378,Hajjah
12.088,0.68,إب,Ibb,11.0,37054,2017-08-16,251,Ibb
10.669,0.15,لحج,Lahj,25.0,11230,2017-08-16,17,Lahj
14.299000000000001,1.15,ريمة,Raymah,31.0,9062,2017-08-16,104,Raymah
2.371,0.24,صعدة,Sa'ada,22.0,2111,2017-08-16,5,Sa'ada
23.564,0.41,صنعاء,Sana'a,23.0,29474,2017-08-16,122,Sana'a
0.903,0.17,شبوة,Shabwah,21.0,584,2017-08-16,1,Shabwah
11.083,0.52,تعز,Taizz,15.0,33908,2017-08-16,175,Taizz
29.535,0.18,أبين,Abyan,12.0,18055,2017-08-15,33,Abyan
14.879000000000001,0.37,عدن,Aden,24.0,14234,2017-08-15,52,Aden
19.852,0.17,البيضاء,Al Bayda,14.0,15289,2017-08-15,26,Al Bayda
39.496,0.26,الضالع,Al Dhale'e,30.0,29755,2017-08-15,77,Al Dhale'e
40.985,0.42,المحويت,Al Mahwit,27.0,31178,2017-08-15,131,Al Mahwit
18.554000000000002,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,61384,2017-08-15,62,Amanat Al Asimah
34.582,0.29,عمران,Amran,29.0,52904,2017-08-15,153,Amran
20.102999999999998,0.33,ذمار,Dhamar,20.0,42639,2017-08-15,140,Dhamar
22.018,0.69,حجة,Hajjah,17.0,54488,2017-08-15,378,Hajjah
12.027000000000001,0.68,إب,Ibb,11.0,36864,2017-08-15,250,Ibb
10.434000000000001,0.15,لحج,Lahj,25.0,10982,2017-08-15,17,Lahj
14.149000000000001,1.15,ريمة,Raymah,31.0,8967,2017-08-15,103,Raymah
2.273,0.25,صعدة,Sa'ada,22.0,2024,2017-08-15,5,Sa'ada
23.464000000000002,0.42,صنعاء,Sana'a,23.0,29349,2017-08-15,122,Sana'a
0.902,0.17,شبوة,Shabwah,21.0,583,2017-08-15,1,Shabwah
11.017000000000001,0.52,تعز,Taizz,15.0,33707,2017-08-15,175,Taizz
28.75,0.2,أبين,Abyan,12.0,17575,2017-08-13,33,Abyan
14.68,0.4,عدن,Aden,24.0,14040,2017-08-13,52,Aden
19.66,0.2,البيضاء,Al Bayda,14.0,15141,2017-08-13,26,Al Bayda
38.58,0.3,الضالع,Al Dhale'e,30.0,29063,2017-08-13,77,Al Dhale'e
40.6,0.4,المحويت,Al Mahwit,27.0,30888,2017-08-13,131,Al Mahwit
18.17,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,60100,2017-08-13,61,Amanat Al Asimah
33.88,0.3,عمران,Amran,29.0,51827,2017-08-13,153,Amran
19.53,0.3,ذمار,Dhamar,20.0,41415,2017-08-13,140,Dhamar
21.47,0.7,حجة,Hajjah,17.0,53134,2017-08-13,378,Hajjah
11.87,0.7,إب,Ibb,11.0,36378,2017-08-13,245,Ibb
9.95,0.2,لحج,Lahj,25.0,10475,2017-08-13,17,Lahj
13.85,1.2,ريمة,Raymah,31.0,8778,2017-08-13,101,Raymah
2.18,0.3,صعدة,Sa'ada,22.0,1939,2017-08-13,5,Sa'ada
23.37,0.4,صنعاء,Sana'a,23.0,29234,2017-08-13,122,Sana'a
0.8,0.2,شبوة,Shabwah,21.0,519,2017-08-13,1,Shabwah
10.86,0.5,تعز,Taizz,15.0,33236,2017-08-13,174,Taizz
37.638000000000005,0.5,المحويت,Al Mahwit,27.0,28632,2017-08-06,131,Al Mahwit
36.23,0.3,الضالع,Al Dhale'e,30.0,27294,2017-08-06,77,Al Dhale'e
31.709,0.3,عمران,Amran,29.0,48509,2017-08-06,151,Amran
26.493000000000002,0.2,أبين,Abyan,12.0,16195,2017-08-06,33,Abyan
22.789,0.4,صنعاء,Sana'a,23.0,28505,2017-08-06,119,Sana'a
20.195999999999998,0.7,حجة,Hajjah,17.0,49977,2017-08-06,374,Hajjah
18.441,0.2,البيضاء,Al Bayda,14.0,14202,2017-08-06,26,Al Bayda
17.633,0.4,ذمار,Dhamar,20.0,37399,2017-08-06,134,Dhamar
17.455,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,57751,2017-08-06,61,Amanat Al Asimah
14.168,0.4,عدن,Aden,24.0,13554,2017-08-06,52,Aden
13.07,1.2,ريمة,Raymah,31.0,8283,2017-08-06,99,Raymah
11.329,0.7,إب,Ibb,11.0,34725,2017-08-06,245,Ibb
10.412,0.5,تعز,Taizz,15.0,31856,2017-08-06,170,Taizz
8.559,0.2,لحج,Lahj,25.0,9009,2017-08-06,17,Lahj
1.714,0.3,صعدة,Sa'ada,22.0,1526,2017-08-06,5,Sa'ada
0.767,0.2,شبوة,Shabwah,21.0,496,2017-08-06,1,Shabwah
16.8,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,55563,2017-08-03,61,Amanat Al Asimah
21.3,0.8,حجة,Hajjah,17.0,47389,2017-08-03,366,Hajjah
30.2,0.3,عمران,Amran,29.0,46133,2017-08-03,151,Amran
16.7,0.4,ذمار,Dhamar,20.0,35383,2017-08-03,133,Dhamar
10.9,0.7,إب,Ibb,11.0,33562,2017-08-03,243,Ibb
10.3,0.5,تعز,Taizz,15.0,31222,2017-08-03,170,Taizz
22.4,0.4,صنعاء,Sana'a,23.0,28000,2017-08-03,118,Sana'a
35.7,0.5,المحويت,Al Mahwit,27.0,27171,2017-08-03,128,Al Mahwit
34.0,0.3,الضالع,Al Dhale'e,30.0,25581,2017-08-03,76,Al Dhale'e
24.9,0.2,أبين,Abyan,12.0,15220,2017-08-03,33,Abyan
17.5,0.2,البيضاء,Al Bayda,14.0,13512,2017-08-03,26,Al Bayda
13.8,0.4,عدن,Aden,24.0,13239,2017-08-03,52,Aden
7.7,0.2,لحج,Lahj,25.0,8090,2017-08-03,17,Lahj
12.6,1.2,ريمة,Raymah,31.0,7983,2017-08-03,95,Raymah
1.5,0.4,صعدة,Sa'ada,22.0,1354,2017-08-03,5,Sa'ada
0.7,0.2,شبوة,Shabwah,21.0,439,2017-08-03,1,Shabwah
16.5,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,54651,2017-08-01,60,Amanat Al Asimah
20.9,0.8,حجة,Hajjah,17.0,46354,2017-08-01,362,Hajjah
29.4,0.3,عمران,Amran,29.0,45040,2017-08-01,151,Amran
16.1,0.4,ذمار,Dhamar,20.0,34230,2017-08-01,132,Dhamar
10.7,0.7,إب,Ibb,11.0,32930,2017-08-01,242,Ibb
10.0,0.6,تعز,Taizz,15.0,30485,2017-08-01,170,Taizz
22.2,0.4,صنعاء,Sana'a,23.0,27718,2017-08-01,117,Sana'a
34.8,0.5,المحويت,Al Mahwit,27.0,26446,2017-08-01,128,Al Mahwit
33.5,0.3,الضالع,Al Dhale'e,30.0,25220,2017-08-01,76,Al Dhale'e
24.1,0.2,أبين,Abyan,12.0,14737,2017-08-01,33,Abyan
13.7,0.4,عدن,Aden,24.0,13115,2017-08-01,52,Aden
16.9,0.2,البيضاء,Al Bayda,14.0,13050,2017-08-01,26,Al Bayda
12.4,1.2,ريمة,Raymah,31.0,7846,2017-08-01,95,Raymah
7.2,0.2,لحج,Lahj,25.0,7605,2017-08-01,17,Lahj
1.4,0.4,صعدة,Sa'ada,22.0,1230,2017-08-01,5,Sa'ada
0.7,0.2,شبوة,Shabwah,21.0,435,2017-08-01,1,Shabwah
16.3,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,53975,2017-07-31,60,Amanat Al Asimah
20.4,0.8,حجة,Hajjah,17.0,45346,2017-07-31,359,Hajjah
29.1,0.3,عمران,Amran,29.0,44457,2017-07-31,150,Amran
15.9,0.4,ذمار,Dhamar,20.0,33647,2017-07-31,132,Dhamar
10.6,0.7,إب,Ibb,11.0,32605,2017-07-31,242,Ibb
10.0,0.6,تعز,Taizz,15.0,30218,2017-07-31,170,Taizz
22.1,0.4,صنعاء,Sana'a,23.0,27613,2017-07-31,117,Sana'a
33.9,0.5,المحويت,Al Mahwit,27.0,25809,2017-07-31,128,Al Mahwit
33.0,0.3,الضالع,Al Dhale'e,30.0,24849,2017-07-31,76,Al Dhale'e
23.7,0.2,أبين,Abyan,12.0,14474,2017-07-31,33,Abyan
13.6,0.4,عدن,Aden,24.0,13022,2017-07-31,52,Aden
16.7,0.2,البيضاء,Al Bayda,14.0,12872,2017-07-31,26,Al Bayda
12.2,1.2,ريمة,Raymah,31.0,7758,2017-07-31,95,Raymah
6.8,0.2,لحج,Lahj,25.0,7124,2017-07-31,17,Lahj
1.3,0.4,صعدة,Sa'ada,22.0,1176,2017-07-31,5,Sa'ada
0.7,0.2,شبوة,Shabwah,21.0,430,2017-07-31,1,Shabwah
15.8,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,52415,2017-07-30,60,Amanat Al Asimah
20.3,0.8,حجة,Hajjah,17.0,45073,2017-07-30,359,Hajjah
28.7,0.3,عمران,Amran,29.0,43866,2017-07-30,150,Amran
15.6,0.4,ذمار,Dhamar,20.0,33040,2017-07-30,131,Dhamar
10.5,0.8,إب,Ibb,11.0,32035,2017-07-30,241,Ibb
9.8,0.6,تعز,Taizz,15.0,29716,2017-07-30,170,Taizz
22.0,0.4,صنعاء,Sana'a,23.0,27535,2017-07-30,115,Sana'a
33.5,0.5,المحويت,Al Mahwit,27.0,25495,2017-07-30,125,Al Mahwit
32.5,0.3,الضالع,Al Dhale'e,30.0,24485,2017-07-30,76,Al Dhale'e
23.2,0.2,أبين,Abyan,12.0,14195,2017-07-30,32,Abyan
13.5,0.4,عدن,Aden,24.0,12932,2017-07-30,52,Aden
16.7,0.2,البيضاء,Al Bayda,14.0,12871,2017-07-30,26,Al Bayda
12.2,1.2,ريمة,Raymah,31.0,7728,2017-07-30,95,Raymah
6.6,0.2,لحج,Lahj,25.0,6913,2017-07-30,17,Lahj
1.3,0.4,صعدة,Sa'ada,22.0,1142,2017-07-30,5,Sa'ada
0.6,0.3,شبوة,Shabwah,21.0,394,2017-07-30,1,Shabwah
15.7,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,51900,2017-07-29,60,Amanat Al Asimah
20.1,0.8,حجة,Hajjah,17.0,44563,2017-07-29,359,Hajjah
28.3,0.3,عمران,Amran,29.0,43362,2017-07-29,150,Amran
15.3,0.4,ذمار,Dhamar,20.0,32452,2017-07-29,130,Dhamar
10.3,0.8,إب,Ibb,11.0,31603,2017-07-29,240,Ibb
9.7,0.6,تعز,Taizz,15.0,29428,2017-07-29,169,Taizz
21.9,0.4,صنعاء,Sana'a,23.0,27391,2017-07-29,115,Sana'a
33.5,0.5,المحويت,Al Mahwit,27.0,25493,2017-07-29,125,Al Mahwit
31.5,0.3,الضالع,Al Dhale'e,30.0,23746,2017-07-29,76,Al Dhale'e
22.7,0.2,أبين,Abyan,12.0,13904,2017-07-29,32,Abyan
13.4,0.4,عدن,Aden,24.0,12818,2017-07-29,52,Aden
16.4,0.2,البيضاء,Al Bayda,14.0,12602,2017-07-29,26,Al Bayda
12.1,1.2,ريمة,Raymah,31.0,7651,2017-07-29,94,Raymah
6.6,0.2,لحج,Lahj,25.0,6905,2017-07-29,17,Lahj
1.3,0.4,صعدة,Sa'ada,22.0,1120,2017-07-29,5,Sa'ada
0.6,0.3,شبوة,Shabwah,21.0,393,2017-07-29,1,Shabwah
15.6,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,51571,2017-07-28,60,Amanat Al Asimah
19.8,0.8,حجة,Hajjah,17.0,43970,2017-07-28,358,Hajjah
28.0,0.3,عمران,Amran,29.0,42870,2017-07-28,150,Amran
15.0,0.4,ذمار,Dhamar,20.0,31817,2017-07-28,130,Dhamar
10.2,0.8,إب,Ibb,11.0,31252,2017-07-28,240,Ibb
9.6,0.6,تعز,Taizz,15.0,29179,2017-07-28,169,Taizz
21.8,0.4,صنعاء,Sana'a,23.0,27232,2017-07-28,115,Sana'a
32.7,0.5,المحويت,Al Mahwit,27.0,24861,2017-07-28,124,Al Mahwit
31.5,0.3,الضالع,Al Dhale'e,30.0,23746,2017-07-28,76,Al Dhale'e
22.7,0.2,أبين,Abyan,12.0,13899,2017-07-28,32,Abyan
13.2,0.4,عدن,Aden,24.0,12603,2017-07-28,52,Aden
16.4,0.2,البيضاء,Al Bayda,14.0,12599,2017-07-28,26,Al Bayda
12.0,1.2,ريمة,Raymah,31.0,7574,2017-07-28,94,Raymah
5.6,0.3,لحج,Lahj,25.0,5914,2017-07-28,17,Lahj
1.2,0.5,صعدة,Sa'ada,22.0,1072,2017-07-28,5,Sa'ada
0.6,0.3,شبوة,Shabwah,21.0,392,2017-07-28,1,Shabwah
15.4,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,51083,2017-07-27,60,Amanat Al Asimah
19.5,0.8,حجة,Hajjah,17.0,43210,2017-07-27,358,Hajjah
27.6,0.4,عمران,Amran,29.0,42250,2017-07-27,150,Amran
14.7,0.4,ذمار,Dhamar,20.0,31260,2017-07-27,129,Dhamar
10.1,0.8,إب,Ibb,11.0,30967,2017-07-27,240,Ibb
9.5,0.6,تعز,Taizz,15.0,28897,2017-07-27,169,Taizz
21.7,0.4,صنعاء,Sana'a,23.0,27117,2017-07-27,115,Sana'a
31.9,0.5,المحويت,Al Mahwit,27.0,24262,2017-07-27,124,Al Mahwit
31.0,0.3,الضالع,Al Dhale'e,30.0,23347,2017-07-27,76,Al Dhale'e
22.3,0.2,أبين,Abyan,12.0,13652,2017-07-27,32,Abyan
13.2,0.4,عدن,Aden,24.0,12603,2017-07-27,52,Aden
16.1,0.2,البيضاء,Al Bayda,14.0,12435,2017-07-27,26,Al Bayda
11.9,1.2,ريمة,Raymah,31.0,7515,2017-07-27,92,Raymah
5.6,0.3,لحج,Lahj,25.0,5914,2017-07-27,17,Lahj
1.2,0.5,صعدة,Sa'ada,22.0,1039,2017-07-27,5,Sa'ada
0.6,0.3,شبوة,Shabwah,21.0,390,2017-07-27,1,Shabwah
15.4,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,50835,2017-07-26,60,Amanat Al Asimah
19.3,0.8,حجة,Hajjah,17.0,42840,2017-07-26,358,Hajjah
27.2,0.4,عمران,Amran,29.0,41587,2017-07-26,150,Amran
14.4,0.4,ذمار,Dhamar,20.0,30635,2017-07-26,129,Dhamar
9.9,0.8,إب,Ibb,11.0,30394,2017-07-26,240,Ibb
9.4,0.6,تعز,Taizz,15.0,28383,2017-07-26,168,Taizz
21.6,0.4,صنعاء,Sana'a,23.0,26965,2017-07-26,115,Sana'a
31.3,0.5,المحويت,Al Mahwit,27.0,23804,2017-07-26,123,Al Mahwit
30.4,0.3,الضالع,Al Dhale'e,30.0,22867,2017-07-26,76,Al Dhale'e
21.3,0.2,أبين,Abyan,12.0,13007,2017-07-26,32,Abyan
13.1,0.4,عدن,Aden,24.0,12501,2017-07-26,52,Aden
16.0,0.2,البيضاء,Al Bayda,14.0,12320,2017-07-26,26,Al Bayda
11.7,1.2,ريمة,Raymah,31.0,7415,2017-07-26,91,Raymah
5.6,0.3,لحج,Lahj,25.0,5911,2017-07-26,17,Lahj
1.1,0.5,صعدة,Sa'ada,22.0,1016,2017-07-26,5,Sa'ada
0.6,0.3,شبوة,Shabwah,21.0,390,2017-07-26,1,Shabwah
15.2,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,50331,2017-07-25,60,Amanat Al Asimah
19.1,0.8,حجة,Hajjah,17.0,42363,2017-07-25,358,Hajjah
26.8,0.4,عمران,Amran,29.0,41038,2017-07-25,150,Amran
9.9,0.8,إب,Ibb,11.0,30389,2017-07-25,240,Ibb
14.2,0.4,ذمار,Dhamar,20.0,30039,2017-07-25,128,Dhamar
9.3,0.6,تعز,Taizz,15.0,28261,2017-07-25,168,Taizz
21.4,0.4,صنعاء,Sana'a,23.0,26798,2017-07-25,115,Sana'a
30.8,0.5,المحويت,Al Mahwit,27.0,23417,2017-07-25,122,Al Mahwit
29.9,0.3,الضالع,Al Dhale'e,30.0,22539,2017-07-25,76,Al Dhale'e
20.9,0.3,أبين,Abyan,12.0,12746,2017-07-25,32,Abyan
12.9,0.4,عدن,Aden,24.0,12343,2017-07-25,52,Aden
15.8,0.2,البيضاء,Al Bayda,14.0,12165,2017-07-25,26,Al Bayda
11.6,1.2,ريمة,Raymah,31.0,7340,2017-07-25,91,Raymah
4.4,0.3,لحج,Lahj,25.0,4591,2017-07-25,16,Lahj
1.1,0.5,صعدة,Sa'ada,22.0,983,2017-07-25,5,Sa'ada
0.6,0.3,شبوة,Shabwah,21.0,389,2017-07-25,1,Shabwah
15.1,0.1,أمانة العاصمة,Amanat Al Asimah,13.0,49850,2017-07-24,60,Amanat Al Asimah
